"folioviv","foliohog","ubica_geo","clase_hog","ing_cor","gasto_mon","alimentos","salud","educa_espa"
"1408528704","1","14120","3",39071.66,26707.08,6910.62,733.68,0
"1408528705","1","14120","2",54240.23,32157.6,4152.8,0,1380
"1408528706","1","14120","1",31418.8,20623.88,4049.94,0,540
"1408566401","1","14120","2",83817.35,85494.39,10484.85,0,3684.85
"1408566402","1","14120","5",129895.4,93700.93,19774.21,0,0
"1408566403","1","14120","2",134754.1,54835.79,8588.5,782.6,27336.69
"1408566404","1","14120","3",270536.43,101961.82,21265.53,3071.73,18452.81
"1408566405","1","14120","2",51939.94,34279.55,16726.92,83.15,9600.83
"1408760201","1","14120","2",52016.45,34085.53,12754.16,0,7833
"1408760203","1","14120","2",20511.79,11483.61,5078.38,391.29,0
"1408760204","1","14120","2",40445.3,52034.95,27225.96,0,6917.17
"1408760205","1","14120","3",18989.19,14296.84,9578.29,0,2362.67
"1408760205","2","14120","2",24410.27,20375.7,11879.77,0,0
"1408760206","1","14120","2",36705.88,20478.41,9205.47,264.12,765.73
"1408932601","1","14120","2",49716.35,35827.09,10529.79,472.48,4185.23
"1408932602","1","14120","2",23794.07,26022.74,14290.51,63.58,1641.63
"1408932603","1","14120","2",49064.73,22517.36,11924.88,1173.91,1254.09
"1408932604","1","14120","2",41069.93,31819.93,8678.46,0,1793.47
"1408932605","1","14120","2",43135.49,36257.44,7341.37,2885.86,0
"1408932606","1","14120","4",53772.62,32017.54,13371.21,538.02,2049.78
"1409022001","1","14120","2",234589.27,82426.66,32255.73,0,0
"1409022003","1","14120","5",97021.36,52649.55,18205.48,0,0
"1409022004","1","14120","3",140478.22,95420.53,28414.08,624.12,14405.67
"1409022005","1","14120","2",42798.12,28104.02,15852.71,0,0
"1409094601","1","14120","1",102983.6,80746.62,45149.29,136.95,7018.03
"1409094602","1","14120","1",68016.39,41075.81,7148.43,15260.86,0
"1409094603","1","14120","2",80354.08,57399.96,25392.54,146.73,5967.39
"1409094604","1","14120","1",12442.62,26488.89,10992.67,0,6423
"1409094605","1","14120","2",59986.6,47618.01,17806.84,88.04,3927.68
"1409204701","1","14120","2",35926.2,31627.16,14734.19,112.49,0
"1409204702","1","14120","2",82516.14,80837.17,9771.27,0,0
"1409204706","1","14120","2",71679.94,23052.24,8851.99,171.17,0
"1409220702","1","14120","2",73255.47,36675.48,8569.12,1143.58,7669.56
"1409220703","1","14120","2",149556.01,77768.12,16424.81,5713.03,12687.28
"1409220704","1","14120","2",161749.12,73736.41,7566.27,712.14,25179.57
"1409220706","1","14120","2",197729.46,166126.4,10028.54,4793.46,64588.51
"1409286501","1","14120","3",54457.52,44028.69,20121.2,73.36,0
"1409286502","1","14120","1",18997.7,3080.63,1684.25,0,0
"1409286503","1","14120","2",69459.64,34961.07,8633.41,74.34,2084.32
"1409286504","1","14120","3",28386.9,19029.49,5939.85,97.82,4354.83
"1409286505","1","14120","4",51749.98,21930.04,7868.49,5282.59,0
"1409286506","1","14120","2",43999.9,13757.79,642.85,34.23,4645.16
"1409293301","1","14120","2",63747.36,90517.34,39959.73,0,6154.8
"1409293302","1","14120","1",23725.44,16653.9,8556.26,0,0
"1409293303","1","14120","2",43113.88,30974.9,10396.19,1848.91,7611.48
"1409293304","1","14120","2",22589.03,20754.7,7932.72,391.3,0
"1409293305","1","14120","2",29665.75,52273.02,23012.73,244.55,7067.11
"1409293306","1","14120","2",22271.07,29264.01,13407.16,0,2032.25
"1409383202","1","14120","2",209385.73,264364.82,40525.61,3041.39,37214.47
"1409383206","1","14120","2",119858.29,60258.56,15132.72,359.99,638.7
"1409429902","1","14120","1",17584.7,13826.95,7379.89,0,0
"1409429903","1","14120","2",29090.03,30993.61,22017.72,0,88.04
"1409429904","1","14120","3",78727.04,59902.31,30728.15,0,5867.58
"1409429905","1","14120","2",30783.65,25806.93,12856.93,234.77,1741.93
"1409432502","1","14120","2",52716.21,88558.76,27423.98,2082.68,19107.23
"1409432503","1","14120","2",48288.86,43426.05,16861.99,0,5806.45
"1409432504","1","14120","2",49722.04,42737.95,6814.11,0,16983.85
"1409432505","1","14120","3",26138.61,24224.8,8447.05,0,73.36
"1409432506","1","14120","2",39131.81,47583.69,18687.61,0,7547.4
"1409475302","1","14120","2",262327.67,167388.2,32001.32,116.41,87096.75
"1409475306","1","14120","2",151657.22,102838.64,54702.42,1467.39,5165.84
"1409528801","1","14120","2",79524.59,33260.77,9983.48,1565.2,0
"1409528803","1","14120","2",145162.56,74322.71,21958.4,2093.46,14442.82
"1409528804","1","14120","2",67275.86,37928.01,15415.38,831.49,7930.1
"1409528805","1","14120","3",87785.68,28121.42,11622.67,2660.85,1350
"1409528806","1","14120","3",55534.37,53840.88,12850.49,0,12247.49
"1409536401","1","14120","2",41024.02,31625.34,12220.48,0,5482.59
"1409536402","1","14120","2",126532.35,63463.78,32618.25,293.46,2322.57
"1409536405","1","14120","2",235913.66,246330.23,81492.11,2543.45,74737.78
"1409568901","1","14120","2",176692.8,101276.92,15515.94,2934.78,57125.79
"1409568903","1","14120","3",184701.53,80325.58,25993.7,1956.49,7258.06
"1409568906","1","14120","2",116860.23,119913.53,18057.6,19.56,39434.94
"1409574801","1","14120","2",78860.61,62509.92,10342.15,782.6,15600
"1409574802","1","14120","2",56772.63,33225.56,16463.32,0,3403.08
"1409574803","1","14120","1",46672.11,32583.29,12001.94,919.55,1950
"1409574804","1","14120","2",87939.3,50283.45,21721.82,0,3133.43
"1409574805","1","14120","2",94450.79,46385.95,19028.4,841.3,1529.5
"1409574806","1","14120","2",70467.7,62444.8,14387,0,30332.45
"1409667001","1","14006","2",51065.21,55531.25,14489.84,8000.21,10110.76
"1409667002","1","14006","2",52923.87,66508.67,27578.34,1467.39,1936.45
"1409667003","1","14006","2",50683.37,22863.84,10234.14,1369.56,840
"1409667005","1","14006","2",31706.69,19862.38,9694.14,0,3455.72
"1409667219","1","14006","3",100588.35,24484.09,8954.88,2556.18,0
"1409667220","1","14006","2",84117.7,117718.28,46915.55,974.33,10821.48
"1409667221","1","14006","2",77448.73,76811.63,43236.32,2034.77,4166.75
"1409667222","1","14006","2",28241.12,25734.13,15029.71,486.18,0
"1409667608","1","14006","2",16296.93,9961.84,2481.34,0,0
"1409667609","1","14006","2",81245.87,53901.64,25244.78,2015.21,1500
"1409667610","1","14006","2",59778.67,9058.27,3593.5,635.86,0
"1409667612","1","14006","2",15245.9,3785.15,1664.94,1115.21,0
"1409667713","1","14006","3",146625.8,87416.64,17882.9,26242.77,12900
"1409667714","1","14006","2",21410.64,16547.11,9475.57,273.91,1383.58
"1409667715","1","14006","3",132795.31,156024.7,21419.79,17804.31,45124.33
"1409667717","1","14006","2",39284,68227.74,33788.27,205.42,7499.41
"1409667718","1","14006","2",105656.99,52273.41,21869.74,0,9152.64
"1409712013","1","14008","2",32589.48,28647.89,9006.25,0,8305.75
"1409712014","1","14008","2",30525.49,12629.76,7354.12,105.65,489.57
"1409712015","1","14008","2",55491.81,33395.4,7495.61,0,4705.35
"1409712016","1","14008","2",42268.78,24537.06,9546.3,2132.6,1200
"1409712017","1","14008","2",61138.81,23847.26,5432.07,4059.75,7933.96
"1409712018","1","14008","3",59968.28,45152.91,10902.59,10038.86,1327
"1409712407","1","14008","2",52292.13,29908.98,9552.75,1076.08,3630.6
"1409712408","1","14008","2",25983.95,16279.41,6113.48,0,580.64
"1409712409","1","14008","2",35056.44,23590.21,10902.72,68.47,600
"1409712410","1","14008","2",22266.15,21654.93,11950.61,329.65,1534.65
"1409712411","1","14008","2",13991.18,10640.24,5849.95,0,0
"1409712412","1","14008","2",172090.81,223699.99,18790.49,2396.7,12286.68
"1409712619","1","14008","2",24139.5,16389.85,7225.56,3517.78,570
"1409712621","1","14008","2",68940.96,97717.01,14534.8,22773.88,24017.05
"1409712802","1","14008","2",45157.45,26016.38,7971.28,6720.63,344.26
"1409712803","1","14008","1",32827.84,31986,6389.86,19.56,0
"1409712805","1","14008","1",5455.76,5110.12,1478.5,264.12,0
"1409712806","1","14008","2",16473.3,15247.91,8292.63,74.34,1525.91
"1409713207","1","14008","2",11643.51,6032.66,2211.35,271.94,570
"1409713208","1","14008","2",35751.65,25190.3,6023.5,342.39,600
"1409713209","1","14008","2",16756.88,27415.67,11731.85,586.95,999.66
"1409713210","1","14008","2",93972.45,32019.14,8035.57,0,7474.14
"1409713211","1","14008","3",35654.93,38371.24,9398.45,8706.51,4077.85
"1409713212","1","14008","2",61359.09,88953.42,30998.42,5957.57,18775.78
"1409713319","1","14008","2",80745.87,59442.22,7829.95,2157.05,10905.54
"1409713320","1","14008","2",116067.17,72344.26,10240.6,10095.62,8509.22
"1409713323","1","14008","2",21464.89,32551.01,14766.27,1850.85,1655.8
"1409713324","1","14008","1",7916.01,4560.44,4139.93,0,0
"1409713513","1","14008","2",58256.34,50642.03,15859.16,6006.51,753.58
"1409713514","1","14008","2",66902.95,36341.33,11018.49,0,4616.12
"1409713515","1","14008","2",23773.61,9488.99,4885.64,1283.46,570
"1409713517","1","14008","2",16093.96,115087.82,19430.1,1076.07,3988.77
"1409713702","1","14008","1",18502.66,8570.89,3497.06,567.38,69
"1409713704","1","14008","2",45895.17,36695.76,22827.53,48.91,2007.51
"1409713705","1","14008","1",19169.38,23186.96,7939.15,6564.1,0
"1409713706","1","14008","3",24357.65,11924.04,5506.6,195.64,450
"1410046213","1","14023","2",47486.67,39199.78,16778.49,4861.93,3796.47
"1410046214","1","14023","2",44137.81,27691.83,9549.48,0,9904.79
"1410046216","1","14023","2",88732.86,49419.04,12811.96,547.82,2832.63
"1410046217","1","14023","2",28195.11,18550.15,11654.74,0,0
"1410046218","1","14023","2",34506.32,29775.1,13943.35,0,0
"1410046519","1","14023","3",27097.81,59041.98,14682.73,27831.5,2925.77
"1410046520","1","14023","2",54310.92,48324.09,23656.79,17.6,6379.93
"1410046521","1","14023","1",29732.62,32677.66,3278.51,102.71,0
"1410046522","1","14023","2",38762.27,18501.89,10362.67,0,29.03
"1410046523","1","14023","3",41277.05,38516.85,16508.4,1134.78,16277.4
"1410046524","1","14023","2",18151.23,8532.98,3407.07,234.78,690
"1410046602","1","14023","2",58296.39,27675.7,9205.58,63.58,1539.13
"1410046603","1","14023","3",54365.05,19677.44,10317.67,0,900
"1410046606","1","14023","2",111238.13,60813.89,11494.15,8706.5,3923.9
"1410046707","1","14023","2",26549.18,10307.92,6505.59,205.42,409.18
"1410046709","1","14023","2",37043.5,21875.26,9706.95,19.56,2599.56
"1410046710","1","14023","3",78051.6,31247.84,13711.9,244.55,0
"1410046712","1","14023","2",45816.37,21765.19,10182.73,97.82,825
"1410082301","1","14023","3",54213.64,36386.28,6499.18,0,2780.42
"1410082303","1","14023","2",27817.3,25652.32,13062.66,0,4319.02
"1410082304","1","14023","2",79809.91,55654.59,21535.46,733.68,2903.22
"1410082305","1","14023","2",62031.85,78229.04,21136.86,0,11057.04
"1410082419","1","14023","2",51392.28,10592.69,2982.81,5673.88,0
"1410082420","1","14023","2",54750.2,25314.6,15004.16,0,253.71
"1410082421","1","14023","2",34377.95,30785.3,6094.2,527.27,7458.75
"1410082423","1","14023","3",76275.88,32434.89,13371.19,0,999
"1410082424","1","14023","2",40558.65,29515.79,7726.99,0,4712.68
"1410082424","2","14023","2",15515.2,22925.84,11654.82,224.99,2999.99
"1410082813","1","14023","1",14386.17,12553.87,4409.96,166.28,2629.13
"1410082813","2","14023","1",21370.53,15116.25,2288.51,29.34,474.59
"1410082814","1","14023","2",23792.27,15160.61,6274.07,97.82,3370.31
"1410082815","1","14023","3",50461.39,11000.24,2841.32,1271.73,900
"1410082816","1","14023","2",126917.43,66066.21,9822.74,3727.16,17030.91
"1410082818","1","14023","2",67922.9,40487.26,14721.21,0,49.18
"1410082907","1","14023","3",98591.21,26988.29,10979.87,7336.95,750
"1410082908","1","14023","3",68657.74,8387.78,6839.93,0,0
"1410082909","1","14023","3",126100.92,24949.62,8678.52,0,522.58
"1410082910","1","14023","2",20782.43,17884.36,6068.46,195.65,978.26
"1410082910","2","14023","2",19344.61,17438.79,6312.74,1007.59,0
"1410082911","1","14023","2",34610.21,22760.21,5631.3,234.78,3106.35
"1410082912","1","14023","3",42757.01,23169.36,10658.38,1232.58,660
"1410116001","1","14023","2",76068.27,70905.21,17936.53,13935.31,7349.62
"1410116003","1","14023","2",146249.99,86436.2,32785.51,0,1933.69
"1410116004","1","14023","2",65398.3,38501.69,9321.34,0,3911.29
"1410116006","1","14023","2",191987.05,110316,29674,2494.55,39419
"1410116219","1","14023","2",77128.26,38160.84,23605.64,0,725.8
"1410116221","1","14023","2",29052.85,51126.98,21651.36,9.78,1120.64
"1410116222","1","14023","3",158785.59,73343.19,27745.57,2572.8,9222.93
"1410116223","1","14023","2",106902.84,53876.53,15544.09,1760.86,5593.33
"1410116224","1","14023","3",90792.65,53926.44,23914.19,5.86,7357.5
"1410116608","1","14023","2",43967.2,20536.08,9938.42,0,0
"1410116610","1","14023","3",102934.4,68167.77,27565.57,0,2796
"1410116611","1","14023","3",135295.06,45010.9,16238.45,538.03,6885.24
"1410116612","1","14023","2",93442.62,25005.4,5181.3,0,0
"1410116713","1","14023","2",67622.94,31651.09,15492.81,1271.73,2100
"1410116715","1","14023","5",43278.67,25816.21,12561.38,0,0
"1410116716","1","14023","2",16084.19,32003.86,15916.91,440.19,750
"1410116718","1","14023","3",51695.13,30524.71,18848.31,0,780
"1410123019","1","14023","1",20789.61,9949.53,3522.79,83.15,0
"1410123020","1","14023","2",33397.95,19108.61,3651.37,0,725.8
"1410123021","1","14023","2",23686.13,20513.48,5695.62,0,1451.61
"1410123024","1","14023","3",76848.81,44428.61,9822.72,0,7258.06
"1410123414","1","14023","3",74027.48,37830.92,12593.41,745.42,5934.87
"1410123415","1","14023","2",59747.25,25553.31,13094.87,0,840
"1410123416","1","14023","2",32219.49,24285.85,9430.53,0,5095.14
"1410123418","1","14023","2",32123.23,31322.05,12355.58,0,6904.83
"1410123807","1","14023","2",38087.66,46749.05,14284.18,449.99,5462.75
"1410123808","1","14023","2",110525.6,69010.98,19375.53,401.07,26583.81
"1410123809","1","14023","2",92568.23,99422.12,36102.64,210.31,21285.71
"1410123811","1","14023","2",80826.44,59381.9,10279.12,115.43,2408.4
"1410123812","1","14023","2",91951.15,48245.01,10619.95,2445.64,18742.61
"1410123901","1","14023","3",31576.82,45178.77,17344.07,0,0
"1410123902","1","14023","2",60046.25,53485.41,21201.24,0,5149.34
"1410123903","1","14023","2",58375.84,41306.84,7366.97,2347.82,7258.06
"1410123904","1","14023","2",47220.61,97430.87,44721.95,0,12217.76
"1410123905","1","14023","2",13955.64,15226.85,7135.61,0,0
"1410123906","1","14023","2",46586.58,59298.05,11789.85,2318.44,11108.65
"1410816601","1","14070","2",52428.82,47130.4,24286.67,833.46,2520
"1410816602","1","14070","3",15692.73,12852.31,7193.36,586.95,0
"1410816603","1","14070","2",26802.45,17334.39,4255.56,0,0
"1410816603","2","14070","2",37573.75,24974.49,4024.21,1467.37,3724.56
"1410816604","1","14070","2",22303.21,14802.07,8877.63,19.56,841.96
"1410816605","1","14070","2",19283.59,8693.59,3792.73,0,0
"1410816606","1","14070","3",53754.24,30589.09,8594.79,870.64,293.47
"1410898701","1","14070","2",29502.89,23762.49,6280.65,146.73,5595.65
"1410898702","1","14070","3",58047.52,61188.29,18527.05,0,33571.95
"1410898702","2","14070","2",27959,38009.98,17073.99,0,3900
"1410898703","1","14070","2",32702.43,18292.72,5065.57,235.75,4335.03
"1410898705","1","14070","2",45901.2,55714.28,18944.66,14.67,16848.45
"1410898706","1","14070","2",27354.09,26395.6,15171.11,273.9,3570
"1411040201","1","14070","2",36118.68,17791.11,10492.57,0,0
"1411040201","2","14070","2",3785.25,3818.44,3008.48,0,0
"1411040203","1","14070","3",58226.62,43173.56,19786.92,1727.59,2265.09
"1411040204","1","14070","2",39618.59,31437.03,11155.99,1636.57,159.67
"1411040205","1","14070","2",58216.43,70528.41,23200.85,15.65,1824.19
"1411040206","1","14070","3",75835.66,40523.21,10658.37,244.55,2903.22
"1411101008","1","14073","1",18083.87,8782.08,4512.74,0,0
"1411101009","1","14073","2",22877.09,25905.95,16793.73,1149.44,609
"1411101010","1","14073","3",79511.74,75969.28,29730.82,923.45,3912.55
"1411101011","1","14073","5",44506.6,45163.64,2963.49,1261.92,1461.39
"1411101012","1","14073","3",55230.61,42427.76,10555.51,6137.56,5228.81
"1411101401","1","14073","1",26413.04,28259.31,6087.77,2919.11,318
"1411101402","1","14073","2",79648.24,29668.46,6544.16,78.26,9092.12
"1411101406","1","14073","2",33422.93,21665.22,5862.69,303.24,4939.67
"1411101613","1","14073","2",144733.55,120399.99,11828.52,2876.06,16160.65
"1411101615","1","14073","2",20750.45,17137.32,10034.82,0,0
"1411101617","1","14073","1",5164.41,6081.41,1401.41,0,0
"1411101719","1","14073","2",28726.21,20410.58,9244.17,205.43,728.99
"1411101722","1","14073","3",44739.74,38995.28,8545.67,937.12,12396.54
"1411101723","1","14073","3",63064.37,36829.96,5248.15,1543.67,11160.13
"1411101724","1","14073","2",83209.76,42210.09,13409.17,960.6,7850.33
"1411142201","1","14078","2",81238.87,54330.44,16095.73,782.6,9561.06
"1411142202","1","14078","2",53282.5,41315.38,17857.6,586.94,744
"1411142203","1","14078","3",37219.87,17780.89,10028.32,0,1831.82
"1411142204","1","14078","2",18795.57,17717.94,6107.03,0,0
"1411142205","1","14078","1",18068.55,7960.95,3754.22,0,0
"1411142313","1","14078","2",51431.23,54596.82,23373.95,382.47,6182.73
"1411142318","1","14078","2",66520.06,46910.14,18980.9,162.37,1991.73
"1411142508","1","14078","1",51243.32,47973.16,21061.3,12349.54,600
"1411142509","1","14078","2",52841.56,30165.83,11134.15,1907.59,344.02
"1411142511","1","14078","1",9878.06,5703.17,2134.23,24.45,285
"1411142512","1","14078","2",61200.6,48749.61,14271.29,37.17,6040.74
"1411142919","1","14078","2",31736.91,23459.43,8067.66,14.67,0
"1411142922","1","14078","2",26209.68,33261.16,15568.46,1648.35,524.01
"1411142923","1","14078","3",41333.43,33837.68,12815.8,4862.89,791.28
"1411142924","1","14078","2",15141.16,13572.04,4325.06,195.65,32.76
"1411173307","1","14078","1",22586.27,15994.75,6679.18,0,750
"1411173308","1","14078","2",31723.38,102631.1,15357.66,11390.86,13095.23
"1411173309","1","14078","2",96759.41,70415.08,16045.55,2160.92,4938.42
"1411173310","1","14078","3",53070.62,51576.57,14798.21,0,11874.18
"1411173311","1","14078","2",56097.08,36239.67,13465.17,2934.78,744
"1411173312","1","14078","2",45741.46,29077.56,8351.82,10185.63,0
"1411173501","1","14078","2",27707.6,21160.36,7244.87,19.56,0
"1411173503","1","14078","2",25815.53,10268.94,6222.05,836.4,720
"1411173504","1","14078","2",28229.8,18636.25,7585.59,195.65,705
"1411173820","1","14078","3",38754.46,11911.89,3310.64,391.3,450
"1411173822","1","14078","2",57163.31,80817.65,28227.64,0,14099.25
"1411173823","1","14078","2",35728.37,17390.67,10144.16,660.32,786
"1411173824","1","14078","2",37836.13,20671.28,6512.01,620.19,660
"1411173913","1","14078","1",59478.72,23893.29,1954.27,0,9444.68
"1411173914","1","14078","2",73378.67,66994.19,17144.88,4125.3,1741.92
"1411173915","1","14078","3",27984.68,16321.44,5464.2,0,0
"1411173918","1","14078","2",30008.13,25618.57,5862.75,0,600
"1411270010","1","14083","1",5974.33,2266.65,1092.81,0,0
"1411270011","1","14083","2",178576.75,57150.07,13146.26,0,0
"1411270012","1","14083","2",25739.29,14428.03,7984.23,0,0
"1411270402","1","14083","2",41992.27,35368.65,19291.98,0,648
"1411270405","1","14083","2",34573.62,27667.5,13422.74,0,870.96
"1411270406","1","14083","2",35853.23,46347.5,18537.67,820.74,14387.15
"1411270613","1","14083","1",53213.11,30622.98,6595.61,2967.06,9128.35
"1411270614","1","14083","3",79909.14,51937.3,18224.69,479.34,11826.04
"1411270615","1","14083","3",39433.35,25246.23,6004.19,0,930
"1411270616","1","14083","2",190888.42,132085.78,13191.27,6920.19,4877.55
"1411270617","1","14083","3",84565.55,76444.37,28735.49,7993.32,11809.66
"1411270618","1","14083","3",103735.6,80493.06,26189.55,1966.27,17654.22
"1411270719","1","14083","2",97106.52,32199.28,15531.21,0,897
"1411270720","1","14083","2",68188.5,25521.91,10189.05,0,3720
"1411270721","1","14083","2",43416.32,17012.94,8819.94,0,0
"1411270723","1","14083","2",39489.81,13821.47,9346.97,0,0
"1411270724","1","14083","2",48657.02,16668.27,7675.57,107.6,0
"1411280013","1","14083","2",40170.4,11240.95,4191.32,195.65,690
"1411280014","1","14083","2",87015.03,46408.58,37754.75,0,88.04
"1411280016","1","14083","2",46093.41,15567.01,6222.66,0,1722.4
"1411280017","1","14083","2",50348.85,19022.08,5541.32,0,3610.09
"1411280018","1","14083","3",89584.03,18447.86,2635.63,1056.51,1069.77
"1411280408","1","14083","2",56647.46,37438.83,14843.27,19.56,3412.84
"1411280409","1","14083","2",56826.48,60361.79,14875.57,3267.38,2172.58
"1411280411","1","14083","3",95929.07,41403.49,18301.87,2844.78,4704.92
"1411280412","1","14083","2",46713.49,16810.09,4589.85,0,3517.72
"1411280620","1","14083","2",45050.2,42206.32,8537.01,405.97,3229.17
"1411280621","1","14083","1",21539.22,10999.32,5554.27,176.08,840
"1411280622","1","14083","2",60425.33,27151.33,14181.12,465.62,2652
"1411280623","1","14083","2",45141.88,38090.84,18931.71,2162.9,2008.11
"1411280624","1","14083","3",46386.82,35980.9,15164.75,158.46,405.73
"1411280801","1","14083","1",14213.1,14715.42,9501.22,215.2,0
"1411280802","1","14083","3",14163.91,17213.84,10214.77,156.51,0
"1411280803","1","14083","2",3799.16,4992.28,3021.28,0,0
"1411280804","1","14083","2",54245.88,32155.67,10684.12,831.49,2292.78
"1411280805","1","14083","2",29876.26,20187.92,12008.28,684.77,630
"1411280806","1","14083","3",44803.25,34244.33,7444.04,391.29,4245
"1411506307","1","14093","2",38171.72,32894.81,19671.41,0,1173.59
"1411506308","1","14093","2",64610.75,28117.75,13653.88,29.34,360
"1411506309","1","14093","2",36047.93,31875.5,15164.85,14.67,890.32
"1411506310","1","14093","2",43876.86,32080.08,13960.05,0,7779.47
"1411506311","1","14093","2",110711.09,29815.6,14290.47,0,375
"1411506312","1","14093","2",55909.16,60190.07,24801.85,1149.43,2899.14
"1411506501","1","14093","2",66141.34,79410.52,16174.19,195.65,27518.12
"1411506503","1","14093","2",99227.35,93835.47,13911.27,293.47,6275.83
"1411506504","1","14093","2",68173.34,33196.83,8896.88,1413.55,9357.03
"1411506505","1","14093","2",46917.36,43470.06,14991.19,293.47,9255.33
"1411506819","1","14093","2",59055.7,41064.77,16458.1,0,10239.83
"1411506820","1","14093","2",61296.89,54827.21,19767.6,0,2607
"1411506821","1","14093","2",34292.7,28026.83,13062.64,0,690
"1411506823","1","14093","2",15590.15,24225.65,12757.76,24.45,600
"1411506824","1","14093","2",24727.85,24750.81,17376.17,0,300
"1411506913","1","14093","2",38739.12,32096.3,12432.65,0,2895.32
"1411506914","1","14093","2",72883.54,49128.48,18739.04,0,10335.46
"1411506915","1","14093","2",40255.41,36277.08,11622.65,177.05,1317.69
"1411506916","1","14093","2",107741.18,59843.31,26103.52,3081.5,10192.83
"1411653501","1","14097","2",50995.73,37925.79,6428.43,733.68,13309.05
"1411653502","1","14097","3",42759.1,18808.73,10176.29,314.98,0
"1411653503","1","14097","2",32609.68,47350.73,19838.48,195.64,5597.22
"1411653504","1","14097","2",54427.58,40999.37,11815.54,0,9469.33
"1411653505","1","14097","2",18939.1,13089.04,3066.32,0,0
"1411653506","1","14097","2",37980.93,65858.28,13763.38,841.29,6333.11
"1411658801","1","14097","4",696885.23,464341.37,54461.4,57423.9,150900
"1411658804","1","14097","2",37450.8,21171.63,7862.01,2934.77,0
"1411658804","2","14097","2",5311.46,15218.63,8138.38,1076.07,146.73
"1411658805","1","14097","3",66639.29,31116.34,12490.63,410.85,0
"1411658806","1","14097","3",20167.42,22814.04,10394.84,117.38,0
"1411717003","1","14097","2",151015.05,115727.45,36457.46,11230.41,16167.96
"1411798301","1","14097","2",43939.75,37380.95,15762.63,352.17,5580.91
"1411798302","1","14097","2",45964.83,42291.62,12201.2,0,1451.6
"1411798303","1","14097","2",24775.14,14270.79,9912.73,723.91,0
"1411798304","1","14097","2",24211.94,22583.76,12034.2,371.73,1161.29
"1411798305","1","14097","2",52648.58,26267.76,9771.32,0,8807.49
"1411798306","1","14097","2",41613.22,34004.98,11854.01,0,11071.99
"1411810601","1","14097","2",108873.87,80070.73,16810.56,78.26,15838.82
"1411810602","1","14097","2",104163.93,53473.74,13718.34,381.52,4133.57
"1411810604","1","14097","2",46557.05,42917.33,17376.12,14.67,11407.58
"1411810605","1","14097","2",30788.83,57083.65,14515.42,143.8,8691.7
"1411810606","1","14097","3",59556.04,40679.36,11854.08,2152.16,4599.04
"1412016207","1","14097","2",56387.88,25508.02,6441.24,596.73,174.19
"1412016208","1","14097","2",86737.44,53135.81,3117.76,880.43,3299.99
"1412016209","1","14097","2",29325.77,12675.16,3722.06,78.26,2528.95
"1412016210","1","14097","2",77038.52,74091.65,11828.48,23341.26,5875.09
"1412016319","1","14097","2",22113.36,19805.19,5721.37,14.67,0
"1412016320","1","14097","2",35486.39,41656.55,7212.75,15554.33,4331.15
"1412016321","1","14097","3",93827.64,43013.51,13506.2,1320.63,4305.2
"1412016322","1","14097","1",32441.79,26922.58,2867.11,0,0
"1412016323","1","14097","2",58042.01,34791.26,16009.47,83.14,146.73
"1412016324","1","14097","1",10711.49,4057.56,1658.51,0,0
"1412016513","1","14097","2",49168.38,18085.48,10047.68,342.39,870.96
"1412016514","1","14097","2",32012.78,17923.89,4686.33,29.34,4890.03
"1412016515","1","14097","2",94322.67,21492.12,7097.1,1173.9,0
"1412016517","1","14097","2",22740.33,7369.64,3381.34,0,73.36
"1412016518","1","14097","2",26384.62,21566.77,8717.02,0,2619.19
"1412016702","1","14097","2",22450.79,17184.83,6099.29,196.62,1296
"1412016703","1","14097","2",19829.5,21239.58,11751.23,327.7,178.04
"1412016704","1","14097","2",43022.93,25548.71,5001.33,1237.49,2010
"1412016705","1","14097","2",29997.58,19583.52,8832.76,0,0
"1412064401","1","14098","2",134669.54,91655.96,16996.9,2499.43,8108.64
"1412064402","1","14098","2",83054.28,60438.18,17697.49,2064.11,13964.47
"1412064403","1","14098","2",64511,41368.86,4988.53,12864.12,717
"1412064404","1","14098","2",64544.67,40988.49,21464.77,1425.3,2322.57
"1412064405","1","14098","2",61207.78,54024.86,15274.06,401.08,8709.66
"1412064406","1","14098","3",65465.19,53202.18,16051.9,889.21,7966.95
"1412087902","1","14101","2",29007,34103.81,26903.44,122.27,2958.75
"1412087903","1","14101","2",38333.6,49909.81,13146.12,547.82,7780.63
"1412087904","1","14101","3",77448.26,39576.11,15814.03,2083.68,6112.54
"1412087905","1","14101","2",35070.64,27575.91,16032.58,327.69,0
"1412087906","1","14101","3",91946,66140.33,38005.52,195.64,4354.82
"1412408019","1","14121","3",26568.37,7045.49,2159.93,1076.07,290.32
"1412408020","1","14121","2",35622.45,16512.42,2237.12,586.95,450
"1412408021","1","14121","3",54603.69,29093.16,12548.43,342.38,2308.9
