"folioviv","foliohog","numren","clave","ing_tri"
"1460198805","1","02","P077",1909.18
"1460198806","1","01","P072",14813.11
"1460198806","1","02","P069",14436.39
"1460210207","1","03","P040",11933.7
"1460210207","1","03","P022",397.79
"1460210207","1","03","P001",596.68
"1460210207","1","01","P032",14917.12
"1460210207","1","01","P044",1730.38
"1460210207","1","02","P022",20883.97
"1460210208","1","01","P051",9944.75
"1460210208","1","01","P044",1640.88
"1460210208","1","01","P033",29834.25
"1460210209","1","01","P026",397.79
"1460210209","1","02","P051",2486.18
"1460210209","1","02","P032",19392.26
"1460210209","1","01","P032",19292.81
"1460210209","1","01","P051",2486.18
"1460210212","1","01","P032",8950.27
"1460210212","1","01","P044",1730.38
"1460210212","1","02","P041",994.47
"1460210212","1","02","P044",1730.38
"1460210212","1","02","P049",672.76
"1460210212","1","01","P041",29088.39
"1460210319","1","05","P009",1173.91
"1460210319","1","05","P008",135.97
"1460210319","1","05","P007",978.26
"1460210319","1","05","P006",4108.69
"1460210319","1","05","P004",14673.91
"1460210319","1","05","P001",29347.82
"1460210319","1","04","P022",1956.52
"1460210319","1","04","P001",645.65
"1460210319","1","03","P007",440.21
"1460210319","1","03","P009",1956.52
"1460210319","1","03","P053",14673.91
"1460210319","1","03","P001",18606.52
"1460210319","1","01","P044",1760.86
"1460210319","1","01","P040",2934.78
"1460210319","1","01","P032",2934.78
"1460210320","1","03","P032",41086.95
"1460210320","1","01","P032",7043.47
"1460210320","1","04","P009",1956.52
"1460210320","1","01","P044",1643.47
"1460210320","1","02","P044",1643.47
"1460210320","1","04","P001",19369.56
"1460210320","1","04","P007",489.13
"1460210321","1","02","P009",611.41
"1460210321","1","01","P001",8804.34
"1460210321","1","02","P001",18782.6
"1460210322","1","01","P044",1760.86
"1460210322","1","02","P044",1760.86
"1460210322","1","03","P001",5869.56
"1460210323","1","01","P014",7948.36
"1460210323","1","01","P009",244.56
"1460210323","1","01","P001",8559.78
"1460210324","1","02","P032",6309.78
"1460210324","1","02","P044",1760.86
"1460210324","1","01","P044",1760.86
"1460210324","1","01","P041",4402.17
"1460210513","1","04","P032",5869.56
"1460210513","1","01","P022",11739.13
"1460210513","1","03","P032",5869.56
"1460210513","1","03","P041",5869.56
"1460210513","1","02","P040",8804.34
"1460210513","1","01","P001",5869.56
"1460210515","1","01","P044",1702.17
"1460210515","1","01","P040",9782.6
"1460210515","1","01","P032",6896.73
"1460210516","1","02","P008",1834.23
"1460210516","1","02","P009",611.41
"1460210516","1","01","P001",7043.47
"1460210516","1","01","P009",244.56
"1460210516","1","01","P040",2934.78
"1460210516","1","02","P001",14673.91
"1460210517","1","01","P001",16043.47
"1460210517","1","01","P032",6603.26
"1460210702","1","06","P009",1475.4
"1460210702","1","05","P040",540.98
"1460210702","1","06","P001",15934.42
"1460210702","1","06","P007",245.9
"1460210702","1","04","P065",1100.65
"1460210702","1","04","P051",59016.39
"1460210702","1","04","P032",66145.57
"1460210702","1","03","P032",49948.52
"1460210702","1","02","P044",1696.72
"1460210702","1","02","P040",1475.4
"1460210702","1","02","P032",7819.67
"1460210702","1","01","P044",1696.72
"1460210702","1","01","P040",1475.4
"1460210702","1","01","P032",7819.67
"1460210702","1","05","P071",25651.47
"1460210703","1","05","P040",118.03
"1460210703","1","04","P067",29.5
"1460210703","1","05","P067",29.5
"1460210703","1","01","P004",2950.81
"1460210703","1","04","P040",236.06
"1460210703","1","02","P001",2655.73
"1460210703","1","03","P040",295.08
"1460210703","1","01","P001",19475.4
"1460210703","1","01","P009",122.95
"1460210705","1","02","P070",29734.42
"1460210705","1","03","P022",885.24
"1460210705","1","01","P032",21245.9
"1460210705","1","03","P041",2950.81
"1460210706","1","04","P040",295.08
"1460210706","1","03","P040",118.03
"1460210706","1","02","P001",6786.88
"1460210706","1","01","P040",6491.8
"1460210706","1","05","P048",1770.49
"1460210706","1","05","P040",295.08
"1460210706","1","04","P048",1770.49
"1460237020","1","01","P032",2641.3
"1460237020","1","01","P001",733.69
"1460237021","1","01","P002",66277.17
"1460237021","1","02","P001",11005.43
"1460237022","1","03","P040",146.73
"1460237022","1","03","P041",97.82
"1460237022","1","02","P040",244.56
"1460237022","1","01","P014",831.52
"1460237022","1","02","P042",2592.39
"1460237022","1","04","P041",97.82
"1460237022","1","04","P040",146.73
"1460237022","1","02","P069",582.06
"1460237022","1","01","P070",53388.58
"1460237024","1","01","P001",12472.82
"1460237024","2","02","P001",12717.39
"1460237024","2","01","P001",24456.52
"1460237024","2","01","P008",562.49
"1460237024","2","02","P009",244.56
"1460237024","1","01","P022",5869.56
"1460237024","2","01","P041",880.43
"1460237024","2","01","P009",733.69
"1460237413","1","01","P009",2323.36
"1460237413","1","01","P024",3815.21
"1460237413","1","01","P001",23478.26
"1460237414","1","02","P042",1310.86
"1460237414","1","01","P001",15847.82
"1460237415","1","02","P070",10516.3
"1460237415","1","01","P001",16532.6
"1460237415","1","03","P001",15260.86
"1460237416","1","02","P004",1765.76
"1460237416","1","02","P001",16087.49
"1460237416","1","04","P044",3521.73
"1460237416","1","01","P014",19076.08
"1460237416","1","02","P009",220.1
"1460237416","1","01","P071",1652.28
"1460237417","1","01","P041",244.56
"1460237417","1","01","P044",1687.49
"1460237418","1","01","P044",3374.99
"1460237418","1","02","P044",3374.99
"1460237418","1","01","P022",2739.13
"1460237418","1","01","P032",4524.45
"1460237807","1","01","P001",15934.42
"1460237807","1","01","P004",393.44
"1460237810","1","01","P032",6491.8
"1460237810","1","01","P069",19205.9
"1460237810","1","02","P001",12786.88
"1460237810","1","01","P044",3540.98
"1460237811","1","01","P070",37377.04
"1460237812","1","02","P044",3540.98
"1460237812","1","01","P033",14754.09
"1460237812","1","01","P044",2950.81
"1460237902","1","01","P044",1623.91
"1460237902","1","02","P044",1623.91
"1460237902","1","03","P001",17608.69
"1460237902","1","04","P070",2835.97
"1460237903","1","01","P001",7826.08
"1460237903","1","03","P022",40353.26
"1460237903","1","03","P036",8070.65
"1460237904","1","01","P044",1702.17
"1460237904","1","01","P033",35217.39
"1460237904","1","02","P044",1702.17
"1460237905","1","05","P001",4695.65
"1460237905","1","03","P001",2934.78
"1460237905","1","01","P022",2152.17
"1460237905","1","02","P001",4695.65
"1460237905","1","01","P048",3521.73
"1460237906","1","01","P040",14673.91
"1460303213","1","01","P012",19827.84
"1460303213","1","01","P040",2237.56
"1460303214","1","01","P041",706.07
"1460303214","1","01","P044",1790.05
"1460303214","1","01","P071",641.43
"1460303215","1","03","P070",11287.29
"1460303215","1","03","P038",2983.42
"1460303215","1","02","P070",3062.98
"1460303215","1","01","P072",60262.2
"1460303216","1","01","P068",1093.92
"1460303216","1","04","P038",1044.19
"1460303216","1","04","P001",397.79
"1460303216","1","01","P040",994.47
"1460303216","1","02","P042",2287.29
"1460303216","1","03","P001",497.23
"1460303216","1","03","P022",497.23
"1460303218","1","01","P068",523.09
"1460303218","1","01","P040",1143.64
"1460303218","1","01","P044",1640.88
"1460303519","1","04","P001",17608.69
"1460303519","1","02","P003",586.95
"1460303519","1","04","P009",489.13
"1460303519","1","04","P003",2078.8
"1460303519","1","02","P001",12913.04
"1460303519","1","05","P001",17608.69
"1460303520","1","01","P072",11976.84
"1460303524","1","02","P024",11739.13
"1460303524","1","01","P045",1614.13
"1460303524","1","01","P032",7336.95
"1460303524","1","02","P032",64565.21
"1460303601","1","02","P040",1180.32
"1460303601","1","01","P032",8262.29
"1460303601","1","02","P068",10239.34
"1460303602","1","01","P009",1967.21
"1460303602","1","01","P001",21836.06
"1460303603","1","01","P032",26557.37
"1460303603","1","01","P022",295.08
"1460303604","1","01","P001",17901.63
"1460303604","1","03","P001",13622.95
"1460303605","1","04","P042",1770.49
"1460303605","1","03","P014",6393.44
"1460303605","1","03","P001",6393.44
"1460303605","1","02","P042",2065.57
"1460303605","1","01","P072",47729.5
"1460303605","1","01","P071",342.29
"1460303606","1","01","P001",23016.39
"1460303707","1","01","P024",7377.04
"1460303707","1","03","P001",3540.98
"1460303707","1","01","P072",2605.57
"1460303707","1","02","P024",8852.45
"1460303707","1","03","P040",491.8
"1460303707","1","01","P022",9836.06
"1460303708","1","01","P001",17704.91
"1460303708","1","01","P003",2513.11
"1460303708","1","01","P040",3540.98
"1460303709","1","01","P044",1563.93
"1460303709","1","01","P032",8262.29
"1460303709","1","02","P072",23579.99
"1460303710","1","03","P001",20655.73
"1460303710","1","02","P003",34426.22
"1460303710","1","02","P001",33049.18
"1460355214","1","02","P027",589226.51
"1460355214","1","01","P040",53701.65
"1460355214","1","02","P055",16906077.34
"1460355214","1","02","P011",208839.77
"1460355215","1","01","P001",86519.33
"1460355215","1","01","P014",53701.65
"1460355215","1","01","P008",12928.17
"1460355215","1","01","P009",20138.12
"1460355215","1","01","P027",1939.22
"1460355216","1","01","P008",497.23
"1460355216","1","01","P009",1740.33
"1460355216","1","02","P063",596.68
"1460355216","1","01","P001",83535.91
"1460355218","1","02","P003",4226.51
"1460355218","1","02","P001",17900.55
"1460355218","1","01","P009",1740.33
"1460355218","1","02","P008",1988.95
"1460355218","1","01","P001",26850.82
"1460355218","1","01","P005",2983.42
"1460355218","1","02","P005",1243.09
"1460355218","1","01","P003",2585.63
"1460355218","1","02","P009",1491.71
"1460355519","1","01","P006",25923.91
"1460355519","1","01","P005",6358.69
"1460355519","1","01","P001",29347.82
"1460355519","1","01","P076",2592.39
"1460355519","1","03","P038",4402.17
"1460355519","1","04","P022",2249.99
"1460355519","1","04","P038",4402.17
"1460355519","1","05","P001",14673.91
"1460355519","1","05","P008",244.56
"1460355519","1","05","P009",733.69
"1460355519","1","01","P024",5869.56
"1460355519","1","01","P009",4402.17
"1460355519","1","03","P022",2445.65
"1460355519","1","01","P053",19565.21
"1460355520","1","02","P040",1711.95
"1460355520","1","01","P009",4891.3
"1460355520","1","01","P006",17608.69
"1460355520","1","02","P038",8315.21
"1460355520","1","01","P005",11739.13
"1460355520","1","01","P001",23478.26
"1460355524","1","02","P009",1467.39
"1460355524","1","02","P008",1711.95
"1460355524","1","02","P001",26413.04
"1460355524","1","01","P009",1222.82
"1460355524","1","01","P008",2445.65
"1460355524","1","01","P005",978.26
"1460355524","1","01","P001",26413.04
"1460355601","1","01","P008",4918.03
"1460355601","1","01","P003",35409.83
"1460355601","1","04","P052",98.36
"1460355601","1","04","P053",49.18
"1460355601","1","01","P009",983.6
"1460355601","1","02","P052",491.8
"1460355601","1","03","P001",4918.03
"1460355601","1","02","P069",21737.7
"1460355601","1","01","P001",23606.55
"1460355601","1","03","P022",29016.39
"1460355601","1","04","P040",245.9
"1460355601","1","03","P039",2459.01
"1460355602","1","02","P008",49.18
"1460355602","1","02","P009",1721.31
"1460355602","1","03","P001",17704.91
"1460355602","1","01","P070",17459.01
"1460355602","1","01","P075",8852.45
"1460355602","1","04","P003",3934.42
"1460355602","1","03","P009",368.85
"1460355602","1","02","P001",35409.83
"1460355602","1","03","P040",737.7
"1460355602","1","02","P004",295.08
"1460355603","1","01","P001",54590.16
"1460355603","1","01","P009",2950.81
"1460355605","1","03","P003",786.88
"1460355605","1","01","P001",22131.14
"1460355605","1","02","P009",737.7
"1460355605","1","02","P008",172.13
"1460355605","1","02","P001",23606.55
"1460355605","1","01","P009",922.13
"1460355605","1","03","P008",172.13
"1460355605","1","03","P009",737.7
"1460355605","1","03","P001",24196.72
"1460355707","1","03","P008",860.65
"1460355707","1","03","P001",7573.77
"1460355707","1","02","P009",1475.4
"1460355707","1","02","P001",52622.95
"1460355707","1","01","P003",9344.26
"1460355707","1","01","P001",83606.55
"1460355707","1","04","P016",245.9
"1460355707","1","04","P014",11803.27
"1460355707","1","04","P009",614.75
"1460355707","1","04","P001",16967.21
"1460355707","1","03","P009",540.98
"1460355707","1","03","P038",3688.52
"1460355708","1","01","P001",29508.19
"1460355708","1","01","P008",3688.52
"1460355708","1","01","P009",1967.21
"1460355708","1","02","P001",26557.37
"1460355708","1","02","P009",1475.4
"1460355710","1","01","P032",70819.67
"1460355712","1","01","P006",15737.7
"1460355712","1","01","P009",5409.83
"1460355712","1","01","P001",40819.67
"1460389301","1","01","P001",15456.52
"1460389301","1","02","P001",3668.47
"1460389302","1","01","P040",6309.78
"1460389302","1","01","P045",1760.86
"1460389303","1","01","P072",19070.21
"1460389303","1","01","P023",12717.39
"1460389303","1","04","P040",48.91
"1460389303","1","04","P001",586.95
"1460389303","1","03","P069",7062.06
"1460389303","1","03","P014",2543.47
"1460389304","1","01","P009",684.78
"1460389304","1","01","P001",35354.34
"1460389305","1","02","P008",73.36
"1460389305","1","02","P001",11739.13
"1460389305","1","02","P009",1222.82
"1460389305","1","01","P041",7630.43
"1460389306","1","01","P079",8804.34
"1460389306","1","01","P068",43317.39
"1460389306","1","03","P040",293.47
"1460389306","1","03","P041",905.86
"1460389419","1","01","P021",807.06
"1460389419","1","04","P042",1760.86
"1460389419","1","02","P044",1702.17
"1460389419","1","01","P042",1320.65
"1460389419","1","04","P001",195.65
"1460389419","1","03","P032",2347.82
"1460389419","1","05","P067",83.15
"1460389419","1","01","P068",313.04
"1460389419","1","05","P042",337.49
"1460389419","1","01","P077",180.97
"1460389420","1","02","P053",342.39
"1460389420","1","01","P043",1467.39
"1460389420","1","01","P071",1044.78
"1460389420","1","01","P053",489.13
"1460389420","1","01","P014",18464.67
"1460389421","1","01","P001",1027.17
"1460389421","1","02","P041",224.99
"1460389421","1","01","P033",12717.39
"1460389421","1","01","P053",489.13
"1460389422","1","03","P009",1467.39
"1460389422","1","01","P071",120.32
"1460389422","1","01","P072",1760.86
"1460389422","1","03","P001",17608.69
"1460389422","1","03","P005",1124.99
"1460389422","1","04","P001",14673.91
"1460389423","1","01","P079",956.73
"1460389423","1","01","P003",14683.69
"1460389423","1","01","P008",831.52
"1460389423","1","01","P009",586.95
"1460389423","1","02","P001",3815.21
"1460389424","1","01","P001",12717.39
"1460389813","1","03","P067",1652.45
"1460389813","1","02","P069",2513.11
"1460389813","1","01","P001",6860.65
"1460389813","1","01","P004",6639.34
"1460389813","1","01","P006",11704.91
"1460389813","1","01","P007",442.62
"1460389813","1","01","P008",221.31
"1460389813","1","01","P009",295.08
"1460389813","1","04","P040",1426.22
"1460389813","1","02","P022",329.5
"1460389813","1","03","P040",1426.22
"1460389814","1","01","P068",21509.01
"1460389816","1","01","P040",2606.55
"1460389816","1","02","P009",2459.01
"1460389816","1","02","P053",983.6
"1460389816","1","01","P041",344.26
"1460389816","1","02","P079",5234.75
"1460389816","1","01","P044",1770.49
"1460389816","1","02","P001",24786.88
"1460389817","1","01","P078",717.04
"1460389817","1","02","P075",275.4
"1460389817","1","02","P070",9769.18
"1460389817","1","05","P040",122.95
"1460389817","1","04","P052",98.36
"1460389817","1","03","P001",9590.16
"1460389817","1","04","P022",4426.22
"1460389817","1","04","P040",393.44
"1460389817","1","02","P021",295.08
"1460389817","1","01","P001",16524.59
"1460389817","1","06","P040",147.54
"1460389907","1","03","P070",15456.52
"1460389907","1","02","P069",67285.76
"1460389907","1","01","P032",3374.99
"1460389910","1","01","P078",6479.99
"1460389910","1","01","P001",21619.56
"1460389911","1","01","P009",4402.17
"1460389911","1","02","P001",29506.3
"1460389911","1","02","P009",6114.13
"1460389911","1","01","P001",22891.3
