"folioviv","foliohog","numren","id_trabajo","pres_2","pres_3","pres_4"
"1461287601","1","01","1","","",""
"1461287601","1","01","2","","",""
"1461287602","1","01","1","","",""
"1461287602","1","01","2","","",""
"1461287603","1","01","1","","",""
"1461287603","1","02","1","02","03",""
"1461287603","1","05","1","","",""
"1461287603","1","06","1","","",""
"1461287603","1","08","1","","",""
"1461287706","1","01","1","","",""
"1461287707","1","01","1","02","03",""
"1461287707","1","03","1","02","03","04"
"1461287707","1","04","1","","",""
"1461287708","1","01","1","02","03",""
"1461287708","1","02","1","","",""
"1461287709","1","01","1","","",""
"1461287710","1","01","1","","",""
"1461287710","1","02","1","","",""
"1461298206","1","01","1","02","",""
"1461298208","1","01","1","02","03","04"
"1461298208","1","02","1","02","",""
"1461298209","1","01","1","02","03","04"
"1461298221","1","01","1","02","",""
"1461298221","1","02","1","","",""
"1461298221","1","03","1","","",""
"1461298222","1","01","1","","",""
"1461298224","1","01","1","","",""
"1461298224","1","03","1","","",""
"1461298225","1","01","1","","",""
"1461298225","1","03","1","","",""
"1461298316","1","01","1","02","03",""
"1461298316","1","02","1","02","03",""
"1461298316","1","02","2","02","03",""
"1461298316","1","03","1","02","03","04"
"1461298316","1","04","1","02","03","04"
"1461298316","1","07","1","","",""
"1461298318","1","01","1","02","03",""
"1461298319","1","01","1","","",""
"1461298320","1","01","1","02","03","04"
"1461298511","1","01","1","02","03","04"
"1461298511","1","02","1","","",""
"1461298512","1","01","1","","",""
"1461298513","1","01","1","02","03",""
"1461298513","1","02","1","","",""
"1461298513","1","03","1","02","03",""
"1461298514","1","01","1","","",""
"1461298514","1","03","1","","",""
"1461298704","1","01","1","","",""
"1461298704","1","02","1","","",""
"1461298705","1","01","1","","",""
"1461306301","1","01","1","","",""
"1461306301","1","01","2","","",""
"1461306301","1","02","1","","",""
"1461306304","1","01","1","","",""
"1461306304","1","01","2","","",""
"1461306305","1","01","1","","",""
"1461306305","1","02","1","","",""
"1461306321","1","02","1","02","",""
"1461306322","1","01","1","","",""
"1461306322","1","02","1","","",""
"1461306416","1","01","1","","",""
"1461306416","1","02","1","","",""
"1461306418","1","01","1","02","",""
"1461306418","2","01","1","02","",""
"1461306419","1","01","1","02","03","04"
"1461306419","1","01","2","","",""
"1461306420","1","01","1","02","",""
"1461306420","1","03","1","02","",""
"1461306420","1","04","1","02","",""
"1461306811","1","01","1","02","03",""
"1461306811","1","02","1","02","03",""
"1461306812","1","01","1","","",""
"1461306812","1","02","1","","",""
"1461306813","1","01","1","02","03",""
"1461306813","1","01","2","","",""
"1461306813","1","02","1","02","03",""
"1461306813","1","04","1","","",""
"1461306813","1","05","1","","",""
"1461306814","1","01","1","","",""
"1461306815","1","01","1","","03","04"
"1461306907","1","01","1","","",""
"1461306907","1","03","1","","",""
"1461306908","1","01","1","02","03",""
"1461306909","1","01","1","","",""
"1461306909","1","02","1","","",""
"1461306910","1","02","1","","",""
